price,location,area,bedrooms,bathrooms,purpose,property_type
37500000.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",8.0,4.0,5.0,For Sale,House
53000000.0,"Paragon City, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
18500000.0,"Jubilee Town - Block F, Jubilee Town, Lahore, Punjab",5.0,6.0,6.0,For Sale,House
59500000.0,"DHA Phase 5 - Block K, DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
14500000.0,"Azam Gardens, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
14500000.0,"Azam Gardens - Haseeb Block, Azam Gardens, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
15000000.0,"Mateen Avenue - Block A, Mateen Avenue, Lahore, Punjab",1.7,3.0,3.0,For Sale,House
107500000.0,"DHA Phase 2, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
59500000.0,"DHA Phase 4, DHA Defence, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
16000000.0,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",10.0,2.0,3.0,For Sale,House
69600000.0,"DHA Phase 4, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
29500000.0,"Bahria Town - Jinnah Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
14500000.0,"Jubilee Town - Block C, Jubilee Town, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
24500000.0,"Union Livings, Main Canal Bank Road, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
58500000.0,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",15.0,4.0,5.0,For Sale,House
7750000.0,"Royal Enclave - Block A, New Lahore City - Phase 4, New Lahore City, Lahore, Punjab",5.0,3.0,3.0,For Sale,House
40000000.0,"Eden Canal Villas, Eden, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
42500000.0,"Faisal Town - Block A, Faisal Town, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
26500000.0,"Cavalry Ground, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
85000000.0,"Johar Town, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
51000000.0,"Johar Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
27000000.0,"Bahria Town - Umar Block, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
17600000.0,"Spanish Villas by Icon, Icon Valley Phase 2, Raiwind Road, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
205000000.0,"DHA Phase 2, DHA Defence, Lahore, Punjab",40.0,6.0,7.0,For Sale,House
110000000.0,"DHA Phase 6 - Block B, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
85000000.0,"DHA Phase 8 - Block S, DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
84900000.0,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
59000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
72000000.0,"PIA Housing Scheme - Block D, PIA Housing Scheme, Lahore, Punjab",20.0,8.0,7.0,For Sale,House
34500000.0,"UET Housing Society - Block C, UET Housing Society, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
245500000.0,"DHA Phase 6 - Block M, DHA Phase 6, DHA Defence, Lahore, Punjab",32.0,6.0,7.0,For Sale,House
140000000.0,"DHA Phase 7 - Block T, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
9500000.0,"Sheraz Town - Al Jannat Block, Sheraz Town, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
6000000.0,"Sheraz Town - Al Jannat Block, Sheraz Town, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
44000000.0,"Bahria Town - Nargis Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
52500000.0,"DHA Phase 5 - Block D, DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
18500000.0,"Marghzar Officers Colony - Block C, Marghzar Officers Colony, Lahore, Punjab",3.5,3.0,3.0,For Sale,House
21000000.0,"Al Rehman Phase 2 - Block I, Al Rehman Garden Phase 2, Al Rehman Garden, Lahore, Punjab",5.0,5.0,5.0,For Sale,House
145000000.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",40.0,8.0,7.0,For Sale,House
16000000.0,"Central Park - Block B, Central Park Housing Scheme, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
45000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",7.0,4.0,4.0,For Sale,House
59000000.0,"DHA Phase 1, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
23800000.0,"Etihad Town Phase 1 - Block B, Etihad Town Phase 1, Etihad Town, Raiwind Road, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
68000000.0,"DHA Phase 4 - Block GG, DHA Phase 4, DHA Defence, Lahore, Punjab",20.0,6.0,7.0,For Sale,House
29500000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,3.0,For Sale,House
17400000.0,"Park View City, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
72500000.0,"Lake City - Sector M-3, Lake City, Raiwind Road, Lahore, Punjab",20.0,7.0,7.0,For Sale,House
47500000.0,"Lake City - Sector M-2A, Lake City, Raiwind Road, Lahore, Punjab",10.0,6.0,7.0,For Sale,House
26900000.0,"Lake City - Sector M7 - Block B, Lake City - Sector M-7, Lake City, Raiwind Road, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
23500000.0,"Park View City - Topaz Extension Block, Park View City, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
23000000.0,"Cavalry Ground, Lahore, Punjab",4.0,3.0,4.0,For Sale,House
130000000.0,"DHA Phase 8 - Ex Park View, DHA Phase 8, DHA Defence, Lahore, Punjab",26.0,7.0,6.0,For Sale,House
92500000.0,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
14000000.0,"Al-Kabir Town - Phase 2, Al-Kabir Town, Raiwind Road, Lahore, Punjab",3.0,4.0,5.0,For Sale,House
31900000.0,"Lake City - Sector M-7, Lake City, Raiwind Road, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
13400000.0,"Al-Kabir Town - Phase 2, Al-Kabir Town, Raiwind Road, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
21000000.0,"Lake City Meadows Phase 1 - Block D, Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
20000000.0,"Lake City Meadows Phase 1 - Block F, Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
20000000.0,"Lake City Meadows Phase 1 - Block A, Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
19500000.0,"Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
19500000.0,"Lake City Meadows Phase 1 - Block A, Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
75000000.0,"Punjab Coop Housing Society, Lahore, Punjab",20.0,5.0,7.0,For Sale,House
12000000.0,"Al-Hafiz Town, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
17800000.0,"Al-Ahmad Garden Housing Scheme, GT Road, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
30000000.0,"Sabzazar Scheme - Block D, Sabzazar Scheme, Lahore, Punjab",7.0,5.0,5.0,For Sale,House
16299999.999999998,"New Lahore City, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
29500000.0,"Temple Road, Lahore, Punjab",4.0,6.0,6.0,For Sale,House
19000000.0,"Canal Bank Housing Scheme, Lahore, Punjab",4.0,4.0,6.0,For Sale,House
16000000.0,"Royal Garden, Lahore, Punjab",4.1,4.0,4.0,For Sale,House
70000000.0,"DHA Phase 5 - Block B, DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
27500000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
29000000.0,"DHA Phase 5 - Block J, DHA Phase 5, DHA Defence, Lahore, Punjab",6.0,3.0,4.0,For Sale,House
45000000.0,"Eden City, Eden, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
22300000.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
87000000.0,"Valencia - Block B, Valencia Housing Society, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
68000000.0,"HBFC Housing Society - Block C, HBFC Housing Society, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
65000000.0,"Johar Town Phase 1, Johar Town, Lahore, Punjab",14.0,5.0,5.0,For Sale,House
32500000.0,"Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
94400000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
90000000.0,"DHA Phase 6 - Block J, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
28500000.0,"Eden Value Homes, Eden, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
87000000.0,"DHA Phase 3, DHA Defence, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
12000000.0,"Eden Lane Villas 2, Eden, Lahore, Punjab",5.0,3.0,2.0,For Sale,House
25600000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
10000000.0,"Formanites Housing Scheme, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
62500000.0,"DHA Phase 7 - Block Y, DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
21000000.0,"Indigo Canal Homes, Main Canal Bank Road, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
60500000.0,"Askari 11, Askari, Lahore, Punjab",12.0,4.0,4.0,For Sale,House
38000000.0,"LDA Avenue - Block M, LDA Avenue, Lahore, Punjab",10.0,7.0,7.0,For Sale,House
19500000.0,"Dawood Residency - Abubakar Block, Dawood Residency Housing Scheme, Defence Road, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
40000000.0,"Bahria Town - Nishtar Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",11.0,5.0,6.0,For Sale,House
28500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
8200000.0,"Pico Road, Lahore, Punjab",2.0,2.0,2.0,For Sale,House
12500000.0,"Lahore Motorway City - Block P, Lahore Motorway City, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
82000000.0,"Abdalians Cooperative Housing Society, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
50000000.0,"Tariq Gardens, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
24000000.0,"Faisal Town, Lahore, Punjab",6.0,3.0,3.0,For Sale,House
45500000.0,"LDA Avenue - Block A, LDA Avenue, Lahore, Punjab",20.0,6.0,7.0,For Sale,House
43500000.0,"Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,7.0,For Sale,House
161000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
18500000.0,"Eden Residencia, Eden, Lahore, Punjab",5.0,5.0,6.0,For Sale,House
53000000.0,"LDA Avenue - Block A, LDA Avenue, Lahore, Punjab",20.0,7.0,7.0,For Sale,House
13000000.0,"Khayaban-e-Amin - Block N, Khayaban-e-Amin, Lahore, Punjab",5.0,3.0,2.0,For Sale,House
6900000.0,"Nishtar Colony, Lahore, Punjab",2.5,2.0,3.0,For Sale,House
4500000.0,"Daroghewala, Lahore, Punjab",3.0,2.0,1.0,For Sale,House
91000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
94000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
93500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
52500000.0,"Johar Town Phase 1, Johar Town, Lahore, Punjab",12.0,6.0,6.0,For Sale,House
48000000.0,"Bahria Town - Iris Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,7.0,For Sale,House
84000000.0,"DHA Phase 7 - Block T, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,7.0,For Sale,House
37000000.0,"Bahria Orchard Phase 2, Bahria Orchard, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
23000000.0,"Bahria Orchard Phase 1 - Southern, Bahria Orchard Phase 1, Bahria Orchard, Lahore, Punjab",8.0,5.0,6.0,For Sale,House
32500000.0,"DHA 11 Rahbar Phase 1, DHA 11 Rahbar, Lahore, Punjab",8.0,5.0,6.0,For Sale,House
53900000.0,"Nespak Scheme Phase 3, Defence Road, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
18000000.0,"Bahria Orchard, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
17800000.0,"Lake City Meadows, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
38500000.0,"DHA Phase 1, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
35500000.0,"Valencia Housing Society, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
89900000.0,"DHA Phase 6 - Block G, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
48000000.0,"Bahria Town - Rafi Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
80000000.0,"Bahria Town - Overseas Enclave, Bahria Town, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
380000000.0,"DHA Phase 3, DHA Defence, Lahore, Punjab",40.0,5.0,6.0,For Sale,House
825000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
34000000.0,"DHA 11 Rahbar Phase 1, DHA 11 Rahbar, Lahore, Punjab",8.0,4.0,5.0,For Sale,House
34000000.0,"DHA 11 Rahbar Phase 1 - Block A, DHA 11 Rahbar Phase 1, DHA 11 Rahbar, Lahore, Punjab",8.0,4.0,5.0,For Sale,House
46500000.0,"DHA 11 Rahbar Phase 1 - Block E, DHA 11 Rahbar Phase 1, DHA 11 Rahbar, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
53500000.0,"DHA 11 Rahbar Phase 1, DHA 11 Rahbar, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
22000000.0,"DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
85000000.0,"DHA Phase 1, DHA Defence, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
26500000.0,"DHA 11 Rahbar Phase 2 Extension - Block M, DHA 11 Rahbar Phase 2 Extension, DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
35500000.0,"Marghzar Officers Colony, Lahore, Punjab",9.9,5.0,6.0,For Sale,House
58000000.0,"Marghzar Officers Colony, Lahore, Punjab",20.0,10.0,7.0,For Sale,House
119900000.0,"DHA Phase 6 - Block H, DHA Phase 6, DHA Defence, Lahore, Punjab",24.0,5.0,6.0,For Sale,House
11500000.0,"Al-Kabir Phase 2 - Ali Block, Al-Kabir Town - Phase 2, Al-Kabir Town, Raiwind Road, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
60000000.0,"Bahria Orchard Phase 1 - Northern, Bahria Orchard Phase 1, Bahria Orchard, Lahore, Punjab",20.0,8.0,6.0,For Sale,House
102000000.0,"Jail Road, Lahore, Punjab",24.0,8.0,7.0,For Sale,House
33000000.0,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",9.0,6.0,6.0,For Sale,House
70000000.0,"Garden Town, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
200000000.0,"New Muslim Town - Block D, New Muslim Town, Lahore, Punjab",42.0,6.0,6.0,For Sale,House
33000000.0,"DHA 11 Rahbar, Lahore, Punjab",8.0,4.0,4.0,For Sale,House
86000000.0,"Valencia Housing Society, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
13000000.0,"Cavalry Ground, Lahore, Punjab",2.0,3.0,3.0,For Sale,House
6500000.0,"Fateh Garh, Lahore, Punjab",2.5,2.0,2.0,For Sale,House
15500000.0,"Lahore Medical Housing Society, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
20000000.0,"Venus Housing Scheme - Block A, Venus Housing Scheme, Lahore, Punjab",6.0,5.0,6.0,For Sale,House
15000000.0,"Shahdara, Lahore, Punjab",4.0,4.0,4.0,For Sale,House
200000000.0,"DHA Phase 5 - Block G, DHA Phase 5, DHA Defence, Lahore, Punjab",40.0,6.0,6.0,For Sale,House
34500000.0,"Al Rehman Phase 2 - Block G, Al Rehman Garden Phase 2, Al Rehman Garden, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
80000000.0,"Garden Town, Lahore, Punjab",20.0,7.0,6.0,For Sale,House
6220000.0,"Lahore Motorway City - Block S Homes, Lahore Motorway City, Lahore, Punjab",5.0,2.0,2.0,For Sale,House
120000000.0,"Valencia Housing Society, Lahore, Punjab",48.0,3.0,4.0,For Sale,House
12000000.0,"Pico Road, Lahore, Punjab",2.5,4.0,4.0,For Sale,House
68000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",10.0,4.0,6.0,For Sale,House
10000000.0,"Khuda Buksh Colony - Block V, Khuda Buksh Colony, Cantt, Lahore, Punjab",2.5,3.0,4.0,For Sale,House
29000000.0,"DHA 11 Rahbar, Lahore, Punjab",8.0,4.0,5.0,For Sale,House
23000000.0,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
25000000.0,"Chinar Bagh - Shaheen Block, Chinar Bagh, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
41500000.0,"Beacon House Society, Lahore, Punjab",15.0,6.0,6.0,For Sale,House
45000000.0,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",10.0,3.0,4.0,For Sale,House
520000000.0,"Gulberg, Lahore, Punjab",80.0,10.0,6.0,For Sale,House
30000000.0,"Cavalry Ground, Lahore, Punjab",8.0,3.0,4.0,For Sale,House
35000000.0,"Al Rehman Phase 2 - Block L, Al Rehman Garden Phase 2, Al Rehman Garden, Lahore, Punjab",9.0,8.0,6.0,For Sale,House
18000000.0,"Jubilee Town - Block F, Jubilee Town, Lahore, Punjab",5.0,5.0,5.0,For Sale,House
165000000.0,"New Muslim Town - Block A, New Muslim Town, Lahore, Punjab",24.0,5.0,5.0,For Sale,House
47500000.0,"Gulshan-e-Ravi, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
240000000.0,"Shah Jamal, Lahore, Punjab",34.0,10.0,6.0,For Sale,House
34000000.0,"Sabzazar Scheme, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
120000000.0,"EME Society, Lahore, Punjab",32.0,6.0,6.0,For Sale,House
32500000.0,"Bahria Town - Safari Block, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",11.0,4.0,6.0,For Sale,House
150000000.0,"New Garden Town, Lahore, Punjab",40.0,7.0,6.0,For Sale,House
85000000.0,"Abdalians Cooperative Housing Society, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
23500000.0,"Eden Lane Villas 2, Eden, Lahore, Punjab",10.0,3.0,3.0,For Sale,House
78500000.0,"Gulberg 2 - Block D, Gulberg 2, Gulberg, Lahore, Punjab",7.0,5.0,4.0,For Sale,House
46500000.0,"Judicial Colony, Lahore, Punjab",14.0,5.0,6.0,For Sale,House
11000000.0,"Cavalry Ground, Lahore, Punjab",2.0,3.0,3.0,For Sale,House
31000000.0,"Old Officers Colony, Saddar, Cantt, Lahore, Punjab",6.0,7.0,7.0,For Sale,House
31000000.0,"PAF Officers Colony, Cantt, Lahore, Punjab",6.0,7.0,7.0,For Sale,House
12500000.0,"PGECHS Phase 2, Punjab Govt Employees Society, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
97500000.0,"Township - Sector A1, Township, Lahore, Punjab",40.0,8.0,6.0,For Sale,House
18000000.0,"Allama Iqbal Town - Pak Block, Allama Iqbal Town, Lahore, Punjab",3.0,4.0,4.0,For Sale,House
82500000.0,"Paragon City, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
18200000.0,"Al-Ahmad Garden Housing Scheme, GT Road, Lahore, Punjab",5.0,5.0,5.0,For Sale,House
69400000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
240000000.0,"Garden Town - Abu Bakar Block, Garden Town, Lahore, Punjab",60.0,10.0,6.0,For Sale,House
115000000.0,"Shadman, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
36000000.0,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
30000000.0,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
47500000.0,"Askari 10 - Sector B, Askari 10, Askari, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
89000000.0,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",17.0,5.0,6.0,For Sale,House
31500000.0,"Lake City Meadows, Lahore, Punjab",8.0,5.0,6.0,For Sale,House
57500000.0,"Al Rehman Garden Phase 1 - Block A, Al Rehman Garden Phase 1, Al Rehman Garden, Lahore, Punjab",20.0,7.0,6.0,For Sale,House
170000000.0,"New Garden Town, Lahore, Punjab",40.0,7.0,6.0,For Sale,House
32500000.0,"Bahria Town - Safari Villas, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",11.0,4.0,6.0,For Sale,House
170000000.0,"Allama Iqbal Town - Rachna Block, Allama Iqbal Town, Lahore, Punjab",40.0,7.0,7.0,For Sale,House
16500000.0,"Sham Nagar, Lahore, Punjab",4.0,6.0,6.0,For Sale,House
140000000.0,"Defence Raya, DHA Defence, Lahore, Punjab",28.0,6.0,6.0,For Sale,House
70000000.0,"Johar Town Phase 2 - Block J, Johar Town Phase 2, Johar Town, Lahore, Punjab",22.0,6.0,6.0,For Sale,House
46000000.0,"Askari 9, Askari, Lahore, Punjab",12.0,3.0,3.0,For Sale,House
70000000.0,"Bahria Town - Tulip Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
14000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
37500000.0,"Johar Town Phase 2 - Block R, Johar Town Phase 2, Johar Town, Lahore, Punjab",5.0,10.0,6.0,For Sale,House
135000000.0,"Sarwar Road, Cantt, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
4500000.0,"Ghazi Road, Cantt, Lahore, Punjab",1.3,2.0,2.0,For Sale,House
11500000.0,"Ghazi Road, Cantt, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
29000000.0,"DHA Phase 6 - Block D, DHA Phase 6, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
30000000.0,"Bankers Housing Society - Block B, Bankers Co-operative Housing Society, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
12000000.0,"Nasheman-e-Iqbal, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
102000000.0,"PCSIR Housing Scheme Phase 2, PCSIR Housing Scheme, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
170000000.0,"PCSIR Housing Scheme Phase 2, PCSIR Housing Scheme, Lahore, Punjab",40.0,7.0,6.0,For Sale,House
39500000.0,"Bahria Town - Nargis Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
47500000.0,"Lake City - Sector M-1, Lake City, Raiwind Road, Lahore, Punjab",12.0,5.0,6.0,For Sale,House
10000000.0,"Chinar Bagh - Punjab Block, Chinar Bagh, Lahore, Punjab",5.0,5.0,5.0,For Sale,House
42500000.0,"Fazaia Housing Scheme, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
30000000.0,"Military Accounts Housing Society, Lahore, Punjab",8.0,6.0,6.0,For Sale,House
19000000.0,"Bahria Town - Overseas C, Bahria Town - Overseas Enclave, Bahria Town, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
55000000.0,"Saddar, Cantt, Lahore, Punjab",16.0,7.0,7.0,For Sale,House
58500000.0,"Johar Town, Lahore, Punjab",12.0,5.0,6.0,For Sale,House
46000000.0,"Faisal Town, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
16500000.0,"Bahria Orchard Phase 2, Bahria Orchard, Lahore, Punjab",8.0,5.0,6.0,For Sale,House
75000000.0,"Allama Iqbal Town, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
42500000.0,"Allama Iqbal Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
55000000.0,"Johar Town, Lahore, Punjab",12.0,5.0,6.0,For Sale,House
34500000.0,"Faisal Town, Lahore, Punjab",7.0,4.0,5.0,For Sale,House
14000000.0,"Allama Iqbal Town - Neelam Block, Allama Iqbal Town, Lahore, Punjab",3.0,4.0,4.0,For Sale,House
55000000.0,"Allama Iqbal Town, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
47500000.0,"Askari 10 - Sector E, Askari 10, Askari, Lahore, Punjab",10.0,3.0,4.0,For Sale,House
18500000.0,"Al-Kabir Town - Phase 2, Al-Kabir Town, Raiwind Road, Lahore, Punjab",5.0,3.0,3.0,For Sale,House
36500000.0,"Lake City - Sector M-8, Lake City, Raiwind Road, Lahore, Punjab",7.0,4.0,4.0,For Sale,House
27500000.0,"Etihad Town, Raiwind Road, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
25000000.0,"Bahria Orchard Phase 2, Bahria Orchard, Lahore, Punjab",8.0,5.0,5.0,For Sale,House
11000000.0,"Eastern Housing Lahore, Wagha Town, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
14000000.0,"OLC - Block A, Overseas Low Cost, Bahria Orchard Phase 2, Bahria Orchard, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
23000000.0,"Bahria Orchard, Lahore, Punjab",8.0,4.0,5.0,For Sale,House
28500000.0,"Jubilee Town, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
28000000.0,"LDA Avenue, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
38000000.0,"LDA Avenue, Lahore, Punjab",20.0,4.0,5.0,For Sale,House
600000000.0,"Gulberg, Lahore, Punjab",120.0,8.0,6.0,For Sale,House
600000000.0,"Model Town, Lahore, Punjab",120.0,10.0,6.0,For Sale,House
250000000.0,"Gulberg, Lahore, Punjab",40.0,7.0,6.0,For Sale,House
14700000.0,"Azam Gardens, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
42000000.0,"Bahria Town - Takbeer Block, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
15200000.0,"Canal Garden - Block E, Canal Garden, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
38000000.0,"Formanites Housing Scheme - Block E, Formanites Housing Scheme, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
34000000.0,"Allama Iqbal Town, Lahore, Punjab",9.0,5.0,5.0,For Sale,House
350000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,5.0,6.0,For Sale,House
118000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
